DISTRICT_NAME	AMPHUR_NAME
*ภูแล่นช้าง   	เขาวง   
*นาคู   	เขาวง   
กุดสิมคุ้มใหม่   	เขาวง   
*บ่อแก้ว   	เขาวง   
สระพังทอง   	เขาวง   
*สายนาวัง   	เขาวง   
*โนนนาจาน   	เขาวง   
กุดปลาค้าว   	เขาวง   
ยางตลาด   	ยางตลาด   
หัวงัว   	ยางตลาด   
อุ่มเม่า   	ยางตลาด   
บัวบาน   	ยางตลาด   
เว่อ   	ยางตลาด   
อิตื้อ   	ยางตลาด   
หัวนาคำ   	ยางตลาด   
หนองอิเฒ่า   	ยางตลาด   
ดอนสมบูรณ์   	ยางตลาด   
นาเชือก   	ยางตลาด   
คลองขาม   	ยางตลาด   
เขาพระนอน   	ยางตลาด   
นาดี   	ยางตลาด   
โนนสูง   	ยางตลาด   
หนองตอกแป้น   	ยางตลาด   
ห้วยเม็ก   	ห้วยเม็ก   
คำใหญ่   	ห้วยเม็ก   
กุดโดน   	ห้วยเม็ก   
บึงนาเรียง   	ห้วยเม็ก   
หัวหิน   	ห้วยเม็ก   
พิมูล   	ห้วยเม็ก   
คำเหมือดแก้ว   	ห้วยเม็ก   
โนนสะอาด   	ห้วยเม็ก   
ทรายทอง   	ห้วยเม็ก   
ภูสิงห์   	สหัสขันธ์   
สหัสขันธ์   	สหัสขันธ์   
นามะเขือ   	สหัสขันธ์   
โนนศิลา   	สหัสขันธ์   
นิคม   	สหัสขันธ์   
โนนแหลมทอง   	สหัสขันธ์   
โนนบุรี   	สหัสขันธ์   
โนนน้ำเกลี้ยง   	สหัสขันธ์   
*หนองบัว   	สหัสขันธ์   
*ทุ่งคลอง   	สหัสขันธ์   
*สำราญ   	สหัสขันธ์   
*โพน   	สหัสขันธ์   
ทุ่งคลอง   	คำม่วง   
โพน   	คำม่วง   
*สำราญ   	คำม่วง   
*สำราญใต้   	คำม่วง   
ดินจี่   	คำม่วง   
นาบอน   	คำม่วง   
นาทัน   	คำม่วง   
*คำสร้างเที่ยง   	คำม่วง   
เนินยาง   	คำม่วง   
*หนองช้าง   	คำม่วง   
ท่าคันโท   	ท่าคันโท   
กุงเก่า   	ท่าคันโท   
ยางอู้ม   	ท่าคันโท   
กุดจิก   	ท่าคันโท   
นาตาล   	ท่าคันโท   
ดงสมบูรณ์   	ท่าคันโท   
*โคกเครือ   	ท่าคันโท   
*สหัสขันธ์   	ท่าคันโท   
หนองกุงศรี   	หนองกุงศรี   
หนองบัว   	หนองกุงศรี   
โคกเครือ   	หนองกุงศรี   
หนองสรวง   	หนองกุงศรี   
เสาเล้า   	หนองกุงศรี   
หนองใหญ่   	หนองกุงศรี   
ดงมูล   	หนองกุงศรี   
ลำหนองแสน   	หนองกุงศรี   
หนองหิน   	หนองกุงศรี   
สมเด็จ   	สมเด็จ   
หนองแวง   	สมเด็จ   
แซงบาดาล   	สมเด็จ   
มหาไชย   	สมเด็จ   
หมูม่น   	สมเด็จ   
ผาเสวย   	สมเด็จ   
ศรีสมเด็จ   	สมเด็จ   
ลำห้วยหลัว   	สมเด็จ   
คำบง   	ห้วยผึ้ง   
ไค้นุ่น   	ห้วยผึ้ง   
นิคมห้วยผึ้ง   	ห้วยผึ้ง   
หนองอีบุตร   	ห้วยผึ้ง   
สำราญ   	สามชัย   
สำราญใต้   	สามชัย   
คำสร้างเที่ยง   	สามชัย   
หนองช้าง   	สามชัย   
นาคู   	นาคู   
สายนาวัง   	นาคู   
โนนนาจาน   	นาคู   
บ่อแก้ว   	นาคู   
ภูแล่นช้าง   	นาคู   
ดอนจาน   	ดอนจาน   
สะอาดไชยศรี   	ดอนจาน   
ดงพยุง   	ดอนจาน   
ม่วงนา   	ดอนจาน   
นาจำปา   	ดอนจาน   
ฆ้องชัยพัฒนา   	ฆ้องชัย   
เหล่ากลาง   	ฆ้องชัย   
โคกสะอาด   	ฆ้องชัย   
โนนศิลาเลิง   	ฆ้องชัย   
ลำชี   	ฆ้องชัย   
ธาตุเชิงชุม   	เมืองสกลนคร   
ขมิ้น   	เมืองสกลนคร   
งิ้วด่อน   	เมืองสกลนคร   
โนนหอม   	เมืองสกลนคร   
*นาตงวัฒนา   	เมืองสกลนคร   
เชียงเครือ   	เมืองสกลนคร   
ท่าแร่   	เมืองสกลนคร   
*บ้านโพน   	เมืองสกลนคร   
ม่วงลาย   	เมืองสกลนคร   
กกปลาซิว*   	เมืองสกลนคร   
ดงชน   	เมืองสกลนคร   
ห้วยยาง   	เมืองสกลนคร   
พังขว้าง   	เมืองสกลนคร   
*นาแก้ว   	เมืองสกลนคร   
ดงมะไฟ   	เมืองสกลนคร   
ธาตุนาเวง   	เมืองสกลนคร   
เหล่าปอแดง   	เมืองสกลนคร   
หนองลาด   	เมืองสกลนคร   
*บ้านแป้น   	เมืองสกลนคร   
ฮางโฮง   	เมืองสกลนคร   
โคกก่อง   	เมืองสกลนคร   
*นาตงวัฒนา   	เมืองสกลนคร   
*นาแก้ว   	เมืองสกลนคร   
*บ้านโพน   	เมืองสกลนคร   
*เหล่าโพนค้อ   	เมืองสกลนคร   
